                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    328,                0.96398,                0.97776,                 1.0899,                 1.2892,                 1.3516,                 1.0955,                0.72499,                0.60133,                0.67266,                0.50252,                0.92026,                0.86989,                 1.0754,                 1.0993,                 1.1272,                 1.0799,              0.0035452,              0.0035452,              0.0035452
                    329,                0.96612,                0.97975,                 1.0917,                 1.2937,                  1.353,                 1.0972,                0.72499,                0.60133,                0.67266,                0.50252,                0.92026,                0.86989,                 1.0754,                 1.0993,                 1.1272,                 1.0799,              0.0035254,              0.0035254,              0.0035254
                    330,                0.96842,                0.96962,                 1.0909,                  1.297,                 1.3452,                 1.0966,                0.72429,                0.60166,                0.67308,                0.50303,                0.92011,                0.86915,                 1.0752,                 1.0983,                 1.1263,                 1.0795,              0.0035056,              0.0035056,              0.0035056
                    331,                0.96611,                0.97678,                 1.0928,                 1.2936,                 1.3504,                 1.0983,                0.72429,                0.60166,                0.67308,                0.50303,                0.92011,                0.86915,                 1.0752,                 1.0983,                 1.1263,                 1.0795,              0.0034858,              0.0034858,              0.0034858
                    332,                 0.9666,                0.97566,                 1.0912,                 1.2929,                 1.3528,                 1.0959,                0.72429,                0.60166,                0.67308,                0.50303,                0.92011,                0.86915,                 1.0752,                 1.0983,                 1.1263,                 1.0795,               0.003466,               0.003466,               0.003466
                    333,                0.96951,                0.97971,                 1.0912,                 1.2982,                 1.3548,                 1.0964,                0.72429,                0.60166,                0.67308,                0.50303,                0.92011,                0.86915,                 1.0752,                 1.0983,                 1.1263,                 1.0795,              0.0034462,              0.0034462,              0.0034462
                    334,                 0.9661,                0.98151,                 1.0925,                 1.2927,                 1.3571,                  1.098,                0.72429,                0.60166,                0.67308,                0.50303,                0.92011,                0.86915,                 1.0752,                 1.0983,                 1.1263,                 1.0795,              0.0034264,              0.0034264,              0.0034264
                    335,                0.96335,                0.96864,                 1.0892,                 1.2924,                 1.3391,                 1.0939,                 0.7124,                0.60715,                0.67266,                0.50313,                0.92023,                0.86874,                 1.0755,                 1.0975,                 1.1262,                 1.0788,              0.0034066,              0.0034066,              0.0034066
                    336,                0.96499,                0.97458,                 1.0875,                 1.2937,                 1.3507,                 1.0934,                 0.7124,                0.60715,                0.67266,                0.50313,                0.92023,                0.86874,                 1.0755,                 1.0975,                 1.1262,                 1.0788,              0.0033868,              0.0033868,              0.0033868
                    337,                0.96945,                0.97235,                 1.0914,                    1.3,                 1.3467,                 1.0959,                 0.7124,                0.60715,                0.67266,                0.50313,                0.92023,                0.86874,                 1.0755,                 1.0975,                 1.1262,                 1.0788,               0.003367,               0.003367,               0.003367
                    338,                0.96579,                0.97214,                 1.0895,                 1.2967,                 1.3478,                 1.0943,                 0.7124,                0.60715,                0.67266,                0.50313,                0.92023,                0.86874,                 1.0755,                 1.0975,                 1.1262,                 1.0788,              0.0033472,              0.0033472,              0.0033472
                    339,                0.96375,                0.97282,                 1.0892,                 1.2939,                 1.3476,                 1.0949,                 0.7124,                0.60715,                0.67266,                0.50313,                0.92023,                0.86874,                 1.0755,                 1.0975,                 1.1262,                 1.0788,              0.0033274,              0.0033274,              0.0033274
                    340,                0.96229,                0.96994,                 1.0885,                 1.2877,                  1.339,                 1.0942,                0.72625,                0.60065,                0.67335,                0.50369,                0.92038,                0.86813,                 1.0753,                 1.0968,                 1.1268,                 1.0787,              0.0033076,              0.0033076,              0.0033076
                    341,                0.96529,                0.97469,                  1.091,                 1.2906,                 1.3483,                 1.0958,                0.72625,                0.60065,                0.67335,                0.50369,                0.92038,                0.86813,                 1.0753,                 1.0968,                 1.1268,                 1.0787,              0.0032878,              0.0032878,              0.0032878
                    342,                0.96426,                 0.9695,                  1.089,                 1.2918,                 1.3451,                 1.0942,                0.72625,                0.60065,                0.67335,                0.50369,                0.92038,                0.86813,                 1.0753,                 1.0968,                 1.1268,                 1.0787,               0.003268,               0.003268,               0.003268
                    343,                0.96515,                0.96974,                 1.0894,                 1.2933,                 1.3429,                  1.095,                0.72625,                0.60065,                0.67335,                0.50369,                0.92038,                0.86813,                 1.0753,                 1.0968,                 1.1268,                 1.0787,              0.0032482,              0.0032482,              0.0032482
                    344,                 0.9606,                0.96427,                 1.0885,                 1.2854,                  1.335,                 1.0935,                0.72625,                0.60065,                0.67335,                0.50369,                0.92038,                0.86813,                 1.0753,                 1.0968,                 1.1268,                 1.0787,              0.0032284,              0.0032284,              0.0032284
                    345,                0.96211,                0.96425,                 1.0888,                 1.2901,                 1.3359,                  1.094,                0.72104,                0.60703,                0.67414,                0.50437,                0.92039,                0.86757,                 1.0754,                 1.0972,                 1.1265,                 1.0787,              0.0032086,              0.0032086,              0.0032086
                    346,                0.96441,                 0.9653,                 1.0878,                 1.2902,                 1.3373,                 1.0929,                0.72104,                0.60703,                0.67414,                0.50437,                0.92039,                0.86757,                 1.0754,                 1.0972,                 1.1265,                 1.0787,              0.0031888,              0.0031888,              0.0031888
                    347,                  0.964,                0.96707,                 1.0887,                 1.2916,                 1.3411,                 1.0931,                0.72104,                0.60703,                0.67414,                0.50437,                0.92039,                0.86757,                 1.0754,                 1.0972,                 1.1265,                 1.0787,               0.003169,               0.003169,               0.003169
                    348,                0.96355,                0.96384,                 1.0874,                 1.2925,                 1.3379,                 1.0931,                0.72104,                0.60703,                0.67414,                0.50437,                0.92039,                0.86757,                 1.0754,                 1.0972,                 1.1265,                 1.0787,              0.0031492,              0.0031492,              0.0031492
                    349,                0.96469,                 0.9629,                 1.0869,                 1.2958,                 1.3396,                 1.0932,                0.72104,                0.60703,                0.67414,                0.50437,                0.92039,                0.86757,                 1.0754,                 1.0972,                 1.1265,                 1.0787,              0.0031294,              0.0031294,              0.0031294
                    350,                0.95678,                 0.9635,                 1.0852,                  1.282,                 1.3317,                 1.0909,                0.71923,                0.60812,                 0.6745,                 0.5045,                0.92026,                0.86759,                 1.0749,                 1.0962,                 1.1285,                 1.0775,              0.0031096,              0.0031096,              0.0031096
                    351,                0.96087,                 0.9585,                 1.0855,                 1.2922,                 1.3321,                 1.0916,                0.71923,                0.60812,                 0.6745,                 0.5045,                0.92026,                0.86759,                 1.0749,                 1.0962,                 1.1285,                 1.0775,              0.0030898,              0.0030898,              0.0030898
                    352,                0.96162,                0.96057,                 1.0868,                 1.2881,                 1.3306,                  1.092,                0.71923,                0.60812,                 0.6745,                 0.5045,                0.92026,                0.86759,                 1.0749,                 1.0962,                 1.1285,                 1.0775,                0.00307,                0.00307,                0.00307
                    353,                0.96196,                0.96006,                 1.0864,                 1.2899,                 1.3333,                 1.0919,                0.71923,                0.60812,                 0.6745,                 0.5045,                0.92026,                0.86759,                 1.0749,                 1.0962,                 1.1285,                 1.0775,              0.0030502,              0.0030502,              0.0030502
                    354,                0.96477,                0.95977,                  1.089,                 1.2948,                 1.3348,                 1.0948,                0.71923,                0.60812,                 0.6745,                 0.5045,                0.92026,                0.86759,                 1.0749,                 1.0962,                 1.1285,                 1.0775,              0.0030304,              0.0030304,              0.0030304
                    355,                0.95937,                0.95405,                 1.0839,                 1.2876,                 1.3242,                 1.0891,                0.71903,                0.60832,                0.67572,                0.50494,                0.92019,                0.86714,                 1.0747,                 1.0953,                 1.1282,                 1.0768,              0.0030106,              0.0030106,              0.0030106
                    356,                0.96259,                0.96271,                 1.0867,                 1.2892,                 1.3368,                 1.0923,                0.71903,                0.60832,                0.67572,                0.50494,                0.92019,                0.86714,                 1.0747,                 1.0953,                 1.1282,                 1.0768,              0.0029908,              0.0029908,              0.0029908
                    357,                0.95754,                0.95206,                 1.0846,                 1.2828,                 1.3222,                  1.091,                0.71903,                0.60832,                0.67572,                0.50494,                0.92019,                0.86714,                 1.0747,                 1.0953,                 1.1282,                 1.0768,               0.002971,               0.002971,               0.002971
                    358,                0.95801,                0.95673,                 1.0842,                 1.2837,                 1.3283,                 1.0901,                0.71903,                0.60832,                0.67572,                0.50494,                0.92019,                0.86714,                 1.0747,                 1.0953,                 1.1282,                 1.0768,              0.0029512,              0.0029512,              0.0029512
                    359,                0.96104,                0.95767,                 1.0866,                 1.2855,                 1.3268,                 1.0921,                0.71903,                0.60832,                0.67572,                0.50494,                0.92019,                0.86714,                 1.0747,                 1.0953,                 1.1282,                 1.0768,              0.0029314,              0.0029314,              0.0029314
                    360,                0.95788,                0.95526,                 1.0849,                 1.2845,                 1.3261,                 1.0895,                0.71995,                0.60902,                0.67602,                0.50546,                0.92025,                0.86605,                 1.0743,                 1.0948,                 1.1262,                 1.0763,              0.0029116,              0.0029116,              0.0029116
                    361,                0.95803,                0.95425,                 1.0845,                 1.2865,                 1.3259,                 1.0897,                0.71995,                0.60902,                0.67602,                0.50546,                0.92025,                0.86605,                 1.0743,                 1.0948,                 1.1262,                 1.0763,              0.0028918,              0.0028918,              0.0028918
                    362,                0.95876,                0.95504,                 1.0865,                 1.2836,                 1.3247,                 1.0917,                0.71995,                0.60902,                0.67602,                0.50546,                0.92025,                0.86605,                 1.0743,                 1.0948,                 1.1262,                 1.0763,               0.002872,               0.002872,               0.002872
                    363,                0.95476,                0.95008,                  1.083,                 1.2811,                 1.3196,                 1.0886,                0.71995,                0.60902,                0.67602,                0.50546,                0.92025,                0.86605,                 1.0743,                 1.0948,                 1.1262,                 1.0763,              0.0028522,              0.0028522,              0.0028522
                    364,                0.95415,                0.94764,                 1.0824,                 1.2829,                 1.3169,                 1.0878,                0.71995,                0.60902,                0.67602,                0.50546,                0.92025,                0.86605,                 1.0743,                 1.0948,                 1.1262,                 1.0763,              0.0028324,              0.0028324,              0.0028324
                    365,                0.95582,                0.95035,                 1.0845,                 1.2798,                 1.3182,                 1.0906,                0.72364,                0.60753,                0.67601,                0.50595,                0.92003,                0.86545,                 1.0738,                 1.0946,                 1.1258,                 1.0759,              0.0028126,              0.0028126,              0.0028126
                    366,                0.95467,                0.94718,                 1.0838,                 1.2829,                 1.3195,                 1.0894,                0.72364,                0.60753,                0.67601,                0.50595,                0.92003,                0.86545,                 1.0738,                 1.0946,                 1.1258,                 1.0759,              0.0027928,              0.0027928,              0.0027928
                    367,                0.95707,                0.94829,                 1.0845,                 1.2834,                 1.3187,                 1.0901,                0.72364,                0.60753,                0.67601,                0.50595,                0.92003,                0.86545,                 1.0738,                 1.0946,                 1.1258,                 1.0759,               0.002773,               0.002773,               0.002773
                    368,                 0.9501,                 0.9404,                  1.079,                 1.2796,                  1.309,                 1.0864,                0.72364,                0.60753,                0.67601,                0.50595,                0.92003,                0.86545,                 1.0738,                 1.0946,                 1.1258,                 1.0759,              0.0027532,              0.0027532,              0.0027532
                    369,                0.95599,                0.94685,                 1.0839,                 1.2811,                 1.3157,                 1.0894,                0.72364,                0.60753,                0.67601,                0.50595,                0.92003,                0.86545,                 1.0738,                 1.0946,                 1.1258,                 1.0759,              0.0027334,              0.0027334,              0.0027334
                    370,                0.95284,                0.94834,                 1.0821,                 1.2786,                 1.3152,                 1.0883,                0.72113,                0.60987,                0.67717,                0.50665,                0.91975,                0.86465,                 1.0736,                 1.0943,                 1.1261,                 1.0755,              0.0027136,              0.0027136,              0.0027136
                    371,                0.95379,                0.94873,                 1.0824,                 1.2792,                 1.3201,                 1.0879,                0.72113,                0.60987,                0.67717,                0.50665,                0.91975,                0.86465,                 1.0736,                 1.0943,                 1.1261,                 1.0755,              0.0026938,              0.0026938,              0.0026938
                    372,                0.95797,                 0.9413,                 1.0816,                  1.287,                 1.3127,                 1.0861,                0.72113,                0.60987,                0.67717,                0.50665,                0.91975,                0.86465,                 1.0736,                 1.0943,                 1.1261,                 1.0755,               0.002674,               0.002674,               0.002674
                    373,                 0.9517,                0.94061,                 1.0809,                 1.2801,                 1.3102,                 1.0867,                0.72113,                0.60987,                0.67717,                0.50665,                0.91975,                0.86465,                 1.0736,                 1.0943,                 1.1261,                 1.0755,              0.0026542,              0.0026542,              0.0026542
                    374,                0.95312,                 0.9408,                 1.0797,                 1.2802,                 1.3097,                 1.0853,                0.72113,                0.60987,                0.67717,                0.50665,                0.91975,                0.86465,                 1.0736,                 1.0943,                 1.1261,                 1.0755,              0.0026344,              0.0026344,              0.0026344
                    375,                 0.9574,                0.94225,                 1.0816,                 1.2872,                 1.3137,                  1.087,                0.72303,                0.61025,                0.67787,                 0.5067,                0.92025,                0.86427,                 1.0737,                 1.0946,                 1.1253,                 1.0757,              0.0026146,              0.0026146,              0.0026146
                    376,                0.94741,                0.93292,                 1.0778,                 1.2733,                  1.299,                 1.0834,                0.72303,                0.61025,                0.67787,                 0.5067,                0.92025,                0.86427,                 1.0737,                 1.0946,                 1.1253,                 1.0757,              0.0025948,              0.0025948,              0.0025948
                    377,                0.94901,                 0.9352,                 1.0781,                 1.2766,                 1.3052,                 1.0843,                0.72303,                0.61025,                0.67787,                 0.5067,                0.92025,                0.86427,                 1.0737,                 1.0946,                 1.1253,                 1.0757,               0.002575,               0.002575,               0.002575
                    378,                0.94941,                0.93694,                 1.0816,                 1.2717,                 1.3025,                 1.0869,                0.72303,                0.61025,                0.67787,                 0.5067,                0.92025,                0.86427,                 1.0737,                 1.0946,                 1.1253,                 1.0757,              0.0025552,              0.0025552,              0.0025552
                    379,                0.94834,                0.93899,                 1.0806,                 1.2705,                 1.3048,                 1.0864,                0.72303,                0.61025,                0.67787,                 0.5067,                0.92025,                0.86427,                 1.0737,                 1.0946,                 1.1253,                 1.0757,              0.0025354,              0.0025354,              0.0025354
                    380,                0.95026,                0.93342,                 1.0796,                 1.2772,                  1.299,                 1.0848,                0.73087,                0.60607,                0.67824,                0.50726,                0.91971,                0.86377,                 1.0736,                 1.0944,                 1.1248,                 1.0754,              0.0025156,              0.0025156,              0.0025156
                    381,                0.94436,                0.93321,                 1.0771,                 1.2721,                 1.2979,                 1.0838,                0.73087,                0.60607,                0.67824,                0.50726,                0.91971,                0.86377,                 1.0736,                 1.0944,                 1.1248,                 1.0754,              0.0024958,              0.0024958,              0.0024958
                    382,                0.94843,                0.93323,                 1.0804,                 1.2728,                 1.3005,                 1.0863,                0.73087,                0.60607,                0.67824,                0.50726,                0.91971,                0.86377,                 1.0736,                 1.0944,                 1.1248,                 1.0754,               0.002476,               0.002476,               0.002476
                    383,                0.95065,                0.93215,                 1.0785,                 1.2799,                 1.3018,                 1.0842,                0.73087,                0.60607,                0.67824,                0.50726,                0.91971,                0.86377,                 1.0736,                 1.0944,                 1.1248,                 1.0754,              0.0024562,              0.0024562,              0.0024562
                    384,                 0.9494,                0.93333,                 1.0778,                 1.2772,                 1.3018,                 1.0836,                0.73087,                0.60607,                0.67824,                0.50726,                0.91971,                0.86377,                 1.0736,                 1.0944,                 1.1248,                 1.0754,              0.0024364,              0.0024364,              0.0024364
                    385,                 0.9501,                0.93211,                 1.0807,                 1.2745,                 1.2994,                 1.0855,                 0.7259,                0.60839,                0.67822,                0.50727,                0.91914,                0.86418,                 1.0736,                 1.0936,                 1.1257,                 1.0752,              0.0024166,              0.0024166,              0.0024166
                    386,                0.94627,                0.92827,                 1.0781,                  1.272,                 1.2934,                 1.0833,                 0.7259,                0.60839,                0.67822,                0.50727,                0.91914,                0.86418,                 1.0736,                 1.0936,                 1.1257,                 1.0752,              0.0023968,              0.0023968,              0.0023968
                    387,                0.94746,                0.92934,                 1.0797,                 1.2743,                 1.2973,                 1.0851,                 0.7259,                0.60839,                0.67822,                0.50727,                0.91914,                0.86418,                 1.0736,                 1.0936,                 1.1257,                 1.0752,               0.002377,               0.002377,               0.002377
                    388,                0.94532,                0.92434,                 1.0758,                 1.2717,                 1.2932,                 1.0814,                 0.7259,                0.60839,                0.67822,                0.50727,                0.91914,                0.86418,                 1.0736,                 1.0936,                 1.1257,                 1.0752,              0.0023572,              0.0023572,              0.0023572
                    389,                0.94809,                0.92701,                 1.0762,                 1.2732,                 1.2932,                 1.0826,                 0.7259,                0.60839,                0.67822,                0.50727,                0.91914,                0.86418,                 1.0736,                 1.0936,                 1.1257,                 1.0752,              0.0023374,              0.0023374,              0.0023374
                    390,                0.94692,                0.92469,                 1.0768,                 1.2726,                 1.2903,                 1.0814,                0.72736,                0.61124,                0.67806,                0.50696,                0.91856,                  0.865,                 1.0728,                  1.093,                 1.1277,                 1.0743,              0.0023176,              0.0023176,              0.0023176
                    391,                0.94118,                0.91955,                 1.0745,                 1.2648,                 1.2844,                   1.08,                0.72736,                0.61124,                0.67806,                0.50696,                0.91856,                  0.865,                 1.0728,                  1.093,                 1.1277,                 1.0743,              0.0022978,              0.0022978,              0.0022978
                    392,                0.94685,                0.93271,                 1.0783,                 1.2705,                 1.2997,                 1.0842,                0.72736,                0.61124,                0.67806,                0.50696,                0.91856,                  0.865,                 1.0728,                  1.093,                 1.1277,                 1.0743,               0.002278,               0.002278,               0.002278
                    393,                0.94401,                 0.9205,                 1.0757,                 1.2705,                 1.2906,                 1.0811,                0.72736,                0.61124,                0.67806,                0.50696,                0.91856,                  0.865,                 1.0728,                  1.093,                 1.1277,                 1.0743,              0.0022582,              0.0022582,              0.0022582
                    394,                0.94941,                0.92296,                 1.0771,                 1.2756,                 1.2915,                 1.0831,                0.72736,                0.61124,                0.67806,                0.50696,                0.91856,                  0.865,                 1.0728,                  1.093,                 1.1277,                 1.0743,              0.0022384,              0.0022384,              0.0022384
                    395,                0.94339,                0.91904,                 1.0738,                 1.2691,                 1.2836,                 1.0804,                 0.7232,                0.61223,                0.67788,                0.50686,                0.91802,                0.86546,                 1.0723,                 1.0917,                 1.1296,                 1.0739,              0.0022186,              0.0022186,              0.0022186
                    396,                0.94066,                0.91447,                 1.0724,                 1.2651,                 1.2797,                 1.0793,                 0.7232,                0.61223,                0.67788,                0.50686,                0.91802,                0.86546,                 1.0723,                 1.0917,                 1.1296,                 1.0739,              0.0021988,              0.0021988,              0.0021988
                    397,                0.94265,                0.92041,                 1.0735,                 1.2714,                 1.2869,                 1.0799,                 0.7232,                0.61223,                0.67788,                0.50686,                0.91802,                0.86546,                 1.0723,                 1.0917,                 1.1296,                 1.0739,               0.002179,               0.002179,               0.002179
                    398,                 0.9463,                0.92277,                  1.077,                 1.2677,                 1.2872,                 1.0826,                 0.7232,                0.61223,                0.67788,                0.50686,                0.91802,                0.86546,                 1.0723,                 1.0917,                 1.1296,                 1.0739,              0.0021592,              0.0021592,              0.0021592
                    399,                0.93977,                0.91858,                 1.0758,                 1.2629,                 1.2829,                 1.0813,                 0.7232,                0.61223,                0.67788,                0.50686,                0.91802,                0.86546,                 1.0723,                 1.0917,                 1.1296,                 1.0739,              0.0021394,              0.0021394,              0.0021394
                    400,                0.94353,                0.91532,                 1.0746,                 1.2724,                 1.2842,                 1.0798,                 0.7218,                0.61224,                0.67836,                0.50682,                 0.9182,                0.86558,                 1.0728,                 1.0921,                  1.129,                 1.0748,              0.0021196,              0.0021196,              0.0021196
                    401,                0.93613,                0.90622,                 1.0721,                 1.2598,                 1.2686,                 1.0774,                 0.7218,                0.61224,                0.67836,                0.50682,                 0.9182,                0.86558,                 1.0728,                 1.0921,                  1.129,                 1.0748,              0.0020998,              0.0020998,              0.0020998
                    402,                0.93937,                0.91483,                 1.0751,                 1.2637,                 1.2763,                 1.0805,                 0.7218,                0.61224,                0.67836,                0.50682,                 0.9182,                0.86558,                 1.0728,                 1.0921,                  1.129,                 1.0748,                0.00208,                0.00208,                0.00208
                    403,                0.93764,                0.91424,                 1.0752,                 1.2588,                 1.2771,                 1.0813,                 0.7218,                0.61224,                0.67836,                0.50682,                 0.9182,                0.86558,                 1.0728,                 1.0921,                  1.129,                 1.0748,              0.0020602,              0.0020602,              0.0020602
                    404,                0.94146,                0.91728,                 1.0746,                 1.2679,                 1.2844,                 1.0813,                 0.7218,                0.61224,                0.67836,                0.50682,                 0.9182,                0.86558,                 1.0728,                 1.0921,                  1.129,                 1.0748,              0.0020404,              0.0020404,              0.0020404
                    405,                0.94104,                0.91045,                 1.0717,                 1.2675,                  1.275,                 1.0781,                0.72299,                0.61097,                0.67776,                0.50577,                 0.9185,                0.86493,                 1.0733,                 1.0931,                  1.128,                 1.0753,              0.0020206,              0.0020206,              0.0020206
                    406,                0.94164,                0.91222,                 1.0742,                 1.2673,                 1.2804,                 1.0807,                0.72299,                0.61097,                0.67776,                0.50577,                 0.9185,                0.86493,                 1.0733,                 1.0931,                  1.128,                 1.0753,              0.0020008,              0.0020008,              0.0020008
                    407,                 0.9376,                0.90833,                 1.0742,                 1.2574,                  1.269,                 1.0795,                0.72299,                0.61097,                0.67776,                0.50577,                 0.9185,                0.86493,                 1.0733,                 1.0931,                  1.128,                 1.0753,               0.001981,               0.001981,               0.001981
                    408,                0.93871,                0.90722,                 1.0715,                 1.2642,                 1.2717,                 1.0782,                0.72299,                0.61097,                0.67776,                0.50577,                 0.9185,                0.86493,                 1.0733,                 1.0931,                  1.128,                 1.0753,              0.0019612,              0.0019612,              0.0019612
                    409,                0.93114,                0.90538,                 1.0692,                 1.2544,                 1.2663,                 1.0757,                0.72299,                0.61097,                0.67776,                0.50577,                 0.9185,                0.86493,                 1.0733,                 1.0931,                  1.128,                 1.0753,              0.0019414,              0.0019414,              0.0019414
                    410,                0.93727,                0.90461,                 1.0715,                  1.263,                 1.2654,                 1.0782,                 0.7198,                0.61201,                0.67752,                0.50569,                0.91852,                0.86564,                 1.0733,                 1.0932,                 1.1288,                 1.0753,              0.0019216,              0.0019216,              0.0019216
                    411,                  0.935,                0.90342,                 1.0704,                 1.2569,                  1.263,                 1.0772,                 0.7198,                0.61201,                0.67752,                0.50569,                0.91852,                0.86564,                 1.0733,                 1.0932,                 1.1288,                 1.0753,              0.0019018,              0.0019018,              0.0019018
                    412,                0.93548,                0.89899,                 1.0695,                 1.2562,                  1.257,                 1.0762,                 0.7198,                0.61201,                0.67752,                0.50569,                0.91852,                0.86564,                 1.0733,                 1.0932,                 1.1288,                 1.0753,               0.001882,               0.001882,               0.001882
                    413,                0.93526,                0.90114,                 1.0712,                 1.2589,                 1.2638,                  1.077,                 0.7198,                0.61201,                0.67752,                0.50569,                0.91852,                0.86564,                 1.0733,                 1.0932,                 1.1288,                 1.0753,              0.0018622,              0.0018622,              0.0018622
                    414,                0.93804,                0.90491,                 1.0701,                 1.2646,                  1.272,                 1.0769,                 0.7198,                0.61201,                0.67752,                0.50569,                0.91852,                0.86564,                 1.0733,                 1.0932,                 1.1288,                 1.0753,              0.0018424,              0.0018424,              0.0018424
                    415,                0.93697,                0.90105,                 1.0697,                 1.2602,                 1.2648,                 1.0759,                  0.722,                0.61187,                0.67703,                0.50544,                0.91886,                0.86639,                 1.0732,                 1.0927,                 1.1301,                 1.0752,              0.0018226,              0.0018226,              0.0018226
                    416,                0.93215,                0.90155,                 1.0663,                 1.2546,                 1.2634,                 1.0729,                  0.722,                0.61187,                0.67703,                0.50544,                0.91886,                0.86639,                 1.0732,                 1.0927,                 1.1301,                 1.0752,              0.0018028,              0.0018028,              0.0018028
                    417,                0.93193,                0.89821,                 1.0695,                 1.2557,                  1.258,                 1.0759,                  0.722,                0.61187,                0.67703,                0.50544,                0.91886,                0.86639,                 1.0732,                 1.0927,                 1.1301,                 1.0752,               0.001783,               0.001783,               0.001783
                    418,                0.93148,                0.89542,                  1.069,                  1.253,                 1.2564,                  1.076,                  0.722,                0.61187,                0.67703,                0.50544,                0.91886,                0.86639,                 1.0732,                 1.0927,                 1.1301,                 1.0752,              0.0017632,              0.0017632,              0.0017632
                    419,                0.93306,                 0.8994,                 1.0677,                 1.2575,                 1.2608,                 1.0746,                  0.722,                0.61187,                0.67703,                0.50544,                0.91886,                0.86639,                 1.0732,                 1.0927,                 1.1301,                 1.0752,              0.0017434,              0.0017434,              0.0017434
                    420,                0.93239,                0.89306,                 1.0663,                 1.2585,                 1.2535,                 1.0734,                0.71876,                0.61305,                0.67752,                0.50552,                0.91933,                0.86706,                 1.0729,                 1.0933,                   1.13,                 1.0748,              0.0017236,              0.0017236,              0.0017236
                    421,                0.93366,                0.89342,                 1.0697,                 1.2553,                 1.2523,                 1.0754,                0.71876,                0.61305,                0.67752,                0.50552,                0.91933,                0.86706,                 1.0729,                 1.0933,                   1.13,                 1.0748,              0.0017038,              0.0017038,              0.0017038
