epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,69003.6,1.07099,1.2199,1.2155,0.64984,0.51513,0.55689,0.40168,1.0459,1.11084,1.16616,0.001189,0.001189,0.001189
91,69761.1,1.05339,1.12459,1.1931,0.6503,0.51627,0.55835,0.40291,1.04459,1.10834,1.16534,0.00109,0.00109,0.00109
92,70528.7,1.04637,1.10527,1.18813,0.65553,0.51542,0.55985,0.40367,1.04303,1.10557,1.1643,0.000991,0.000991,0.000991
93,71294.6,1.04132,1.0922,1.18471,0.65672,0.517,0.56105,0.40455,1.04179,1.10316,1.1634,0.000892,0.000892,0.000892
94,72057.2,1.03499,1.07514,1.17959,0.65728,0.51859,0.56211,0.4056,1.04131,1.10125,1.16296,0.000793,0.000793,0.000793
95,72814,1.02926,1.0611,1.17594,0.65451,0.52126,0.56312,0.40604,1.04073,1.09917,1.16248,0.000694,0.000694,0.000694
96,73571.1,1.02353,1.04858,1.17068,0.64907,0.52374,0.56403,0.40662,1.04061,1.09765,1.16194,0.000595,0.000595,0.000595
97,74325.4,1.01728,1.03569,1.1673,0.65597,0.52266,0.56473,0.40722,1.04026,1.09584,1.1615,0.000496,0.000496,0.000496
98,75079.5,1.01158,1.02024,1.16368,0.6599,0.52124,0.56544,0.40798,1.03992,1.09479,1.16116,0.000397,0.000397,0.000397
99,75832.8,1.00574,1.00722,1.15817,0.66473,0.51878,0.5657,0.40835,1.04008,1.0933,1.16083,0.000298,0.000298,0.000298
100,76592,1.00084,0.99608,1.15573,0.66058,0.52108,0.56605,0.40858,1.03998,1.09201,1.16053,0.000199,0.000199,0.000199
