epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
114,48187.3,2.42457,2.94564,2.33944,0.64967,0.52963,0.57339,0.4175,2.25249,2.37879,2.23722,0.0077626,0.0077626,0.0077626
115,48611.3,2.43358,2.94895,2.33881,0.65296,0.52904,0.57411,0.41809,2.25088,2.37672,2.23684,0.0077428,0.0077428,0.0077428
116,49035.1,2.4294,2.94034,2.33902,0.6607,0.5253,0.57462,0.41814,2.25224,2.37494,2.23717,0.007723,0.007723,0.007723
117,49458.6,2.42405,2.93345,2.3351,0.66242,0.52637,0.57601,0.4197,2.25065,2.37355,2.23587,0.0077032,0.0077032,0.0077032
118,49882.8,2.42117,2.93864,2.33495,0.66651,0.52366,0.57558,0.41916,2.24916,2.37285,2.23499,0.0076834,0.0076834,0.0076834
119,50304.8,2.42811,2.93868,2.33638,0.66351,0.52503,0.57555,0.41875,2.24938,2.37242,2.23398,0.0076636,0.0076636,0.0076636
120,50728.5,2.42293,2.9282,2.33438,0.6662,0.52509,0.57649,0.41981,2.24825,2.37095,2.23287,0.0076438,0.0076438,0.0076438
121,51151.2,2.42046,2.92831,2.33346,0.67236,0.52212,0.57755,0.42079,2.24878,2.36854,2.23206,0.007624,0.007624,0.007624
122,51574.7,2.42212,2.9205,2.33182,0.66992,0.52346,0.57826,0.42129,2.24955,2.36716,2.23268,0.0076042,0.0076042,0.0076042
123,51998.2,2.41396,2.92609,2.33387,0.66479,0.52825,0.57931,0.42189,2.24996,2.36571,2.23309,0.0075844,0.0075844,0.0075844
124,52422.4,2.42158,2.92533,2.33127,0.65731,0.53203,0.57935,0.42246,2.2483,2.36715,2.23224,0.0075646,0.0075646,0.0075646
125,52845.9,2.41364,2.92177,2.33303,0.66016,0.53107,0.57947,0.4223,2.24706,2.3689,2.23105,0.0075448,0.0075448,0.0075448
126,53270.5,2.418,2.92394,2.33245,0.66666,0.52586,0.57954,0.42239,2.24672,2.36477,2.23066,0.007525,0.007525,0.007525
127,53694.1,2.41745,2.92251,2.33005,0.66518,0.52661,0.57945,0.42263,2.24594,2.36166,2.23019,0.0075052,0.0075052,0.0075052
128,54115.4,2.42346,2.92518,2.33265,0.67059,0.52442,0.57978,0.42273,2.24421,2.36254,2.22985,0.0074854,0.0074854,0.0074854
129,54538.5,2.41761,2.91868,2.33015,0.664,0.52695,0.57912,0.42242,2.24464,2.36122,2.22987,0.0074656,0.0074656,0.0074656
130,54961.9,2.41531,2.90381,2.32822,0.67119,0.52495,0.57972,0.42267,2.24422,2.36017,2.22936,0.0074458,0.0074458,0.0074458
131,55385.6,2.41305,2.91149,2.32882,0.66934,0.52589,0.57919,0.42252,2.24303,2.35922,2.22936,0.007426,0.007426,0.007426
132,55808.4,2.41805,2.90521,2.33087,0.67277,0.52629,0.58023,0.42315,2.24275,2.35761,2.22877,0.0074062,0.0074062,0.0074062
133,56231.1,2.41044,2.90189,2.32806,0.67429,0.52713,0.58078,0.42389,2.24199,2.35564,2.22759,0.0073864,0.0073864,0.0073864
134,56653.3,2.4113,2.90132,2.3268,0.67113,0.52917,0.58113,0.42435,2.24033,2.35511,2.22662,0.0073666,0.0073666,0.0073666
135,57077.3,2.404,2.89885,2.32793,0.66082,0.53381,0.58141,0.42442,2.239,2.3522,2.22692,0.0073468,0.0073468,0.0073468
136,57500.7,2.41871,2.91135,2.33025,0.66319,0.53349,0.58144,0.42453,2.23767,2.34841,2.22726,0.007327,0.007327,0.007327
137,57925.7,2.41209,2.9106,2.32704,0.65782,0.53611,0.58201,0.42519,2.23648,2.34945,2.22677,0.0073072,0.0073072,0.0073072
138,58349,2.4111,2.90272,2.3247,0.66408,0.53474,0.58193,0.42535,2.23652,2.34854,2.22552,0.0072874,0.0072874,0.0072874
139,58772,2.40604,2.89195,2.32739,0.66666,0.53311,0.5824,0.42554,2.23669,2.34874,2.2253,0.0072676,0.0072676,0.0072676
140,59195.1,2.40886,2.89115,2.32585,0.67107,0.52935,0.58276,0.42546,2.23592,2.3466,2.22384,0.0072478,0.0072478,0.0072478
141,59619.1,2.4022,2.89589,2.32408,0.66831,0.53046,0.58301,0.42603,2.23598,2.34506,2.22374,0.007228,0.007228,0.007228
142,60041.6,2.40829,2.88401,2.32395,0.66554,0.53163,0.5835,0.42614,2.23599,2.34452,2.22301,0.0072082,0.0072082,0.0072082
143,60463.7,2.40213,2.88278,2.32152,0.66919,0.53151,0.58334,0.42594,2.23538,2.34375,2.22192,0.0071884,0.0071884,0.0071884
144,60887.1,2.40438,2.88167,2.32367,0.66831,0.53439,0.58424,0.427,2.23481,2.34382,2.22082,0.0071686,0.0071686,0.0071686
145,61309.3,2.40073,2.88348,2.31954,0.66953,0.53356,0.5845,0.42709,2.23374,2.34351,2.21957,0.0071488,0.0071488,0.0071488
146,61733.1,2.39829,2.87831,2.31907,0.6692,0.53452,0.58482,0.42731,2.23339,2.34362,2.2193,0.007129,0.007129,0.007129
147,62154.8,2.40067,2.88174,2.32033,0.66568,0.53567,0.58501,0.42686,2.23391,2.34275,2.21992,0.0071092,0.0071092,0.0071092
148,62577.2,2.39879,2.87747,2.31776,0.67364,0.53253,0.58629,0.42764,2.23423,2.33852,2.2192,0.0070894,0.0070894,0.0070894
149,62999.4,2.40794,2.88466,2.31989,0.67216,0.53413,0.5863,0.42727,2.23443,2.33771,2.21934,0.0070696,0.0070696,0.0070696
150,63421.4,2.39436,2.87805,2.32021,0.66187,0.53828,0.58696,0.42793,2.23386,2.33554,2.21852,0.0070498,0.0070498,0.0070498
151,63845.2,2.40156,2.87092,2.31541,0.66673,0.53697,0.58759,0.42791,2.23296,2.33649,2.21772,0.00703,0.00703,0.00703
152,64268.5,2.39466,2.87429,2.31773,0.65608,0.54111,0.58692,0.42781,2.23199,2.3341,2.21777,0.0070102,0.0070102,0.0070102
153,64691,2.39993,2.87405,2.32015,0.668,0.53528,0.58582,0.42702,2.23093,2.33567,2.21666,0.0069904,0.0069904,0.0069904
154,65114.4,2.40213,2.87496,2.3196,0.66501,0.53756,0.58589,0.42731,2.2319,2.33539,2.21698,0.0069706,0.0069706,0.0069706
155,65537.5,2.39843,2.86706,2.31768,0.67349,0.53131,0.58598,0.42784,2.23176,2.33485,2.21684,0.0069508,0.0069508,0.0069508
156,65959.6,2.39967,2.86966,2.3158,0.67567,0.52973,0.58704,0.42825,2.23185,2.33223,2.21678,0.006931,0.006931,0.006931
157,66380.7,2.39739,2.857,2.31512,0.67188,0.53441,0.58735,0.42833,2.2315,2.33138,2.21658,0.0069112,0.0069112,0.0069112
158,66803.6,2.39466,2.85749,2.31448,0.66451,0.53826,0.58755,0.42837,2.23086,2.33062,2.21609,0.0068914,0.0068914,0.0068914
159,67226.4,2.39857,2.86795,2.31786,0.66584,0.53737,0.58693,0.42858,2.22862,2.33124,2.21453,0.0068716,0.0068716,0.0068716
160,67649.4,2.40141,2.85698,2.31578,0.66359,0.53933,0.58721,0.4291,2.22801,2.33075,2.21404,0.0068518,0.0068518,0.0068518
161,68073.1,2.39728,2.85295,2.3144,0.66337,0.54046,0.58785,0.42932,2.22703,2.33065,2.21293,0.006832,0.006832,0.006832
162,68494.9,2.39117,2.85112,2.31266,0.67156,0.53564,0.58845,0.42965,2.22583,2.33129,2.2118,0.0068122,0.0068122,0.0068122
163,68918.2,2.39316,2.85117,2.30974,0.66735,0.53615,0.5897,0.43036,2.22624,2.3291,2.21104,0.0067924,0.0067924,0.0067924
164,69342.3,2.38686,2.84796,2.31024,0.67472,0.53293,0.58901,0.43013,2.22555,2.32827,2.21139,0.0067726,0.0067726,0.0067726
165,69765.5,2.3949,2.85137,2.31217,0.68349,0.52949,0.58896,0.43023,2.22504,2.33076,2.21151,0.0067528,0.0067528,0.0067528
166,70188.4,2.38604,2.8448,2.31127,0.68,0.53139,0.58909,0.43004,2.22583,2.33017,2.21289,0.006733,0.006733,0.006733
167,70610.4,2.38062,2.83424,2.30974,0.66685,0.53793,0.58865,0.42971,2.22539,2.32628,2.21299,0.0067132,0.0067132,0.0067132
168,71033.1,2.3911,2.84332,2.31021,0.65875,0.5431,0.58841,0.4297,2.22447,2.32576,2.21158,0.0066934,0.0066934,0.0066934
169,71456.1,2.38891,2.84231,2.30944,0.66491,0.53841,0.58905,0.43,2.22324,2.32608,2.21064,0.0066736,0.0066736,0.0066736
170,71879.1,2.3817,2.83945,2.30717,0.67541,0.53562,0.58963,0.43011,2.22268,2.32419,2.21094,0.0066538,0.0066538,0.0066538
171,72302,2.38493,2.83911,2.30962,0.67456,0.53654,0.59014,0.4309,2.22108,2.325,2.20977,0.006634,0.006634,0.006634
172,72724.3,2.38981,2.83636,2.31012,0.6733,0.53773,0.59119,0.43145,2.22109,2.32186,2.20995,0.0066142,0.0066142,0.0066142
173,73147.2,2.38594,2.82898,2.30806,0.67638,0.54019,0.5913,0.43104,2.22072,2.31953,2.21075,0.0065944,0.0065944,0.0065944
174,73569.3,2.38921,2.82849,2.30696,0.67415,0.54142,0.59143,0.43125,2.221,2.31813,2.2104,0.0065746,0.0065746,0.0065746
175,73992.7,2.3796,2.82642,2.30799,0.67299,0.54089,0.59197,0.43124,2.21996,2.31718,2.20983,0.0065548,0.0065548,0.0065548
176,74416.3,2.388,2.83222,2.30491,0.6759,0.53993,0.5917,0.43105,2.22079,2.31621,2.21007,0.006535,0.006535,0.006535
177,74839,2.38424,2.82483,2.30604,0.67769,0.53783,0.59121,0.43081,2.21993,2.31605,2.21042,0.0065152,0.0065152,0.0065152
