                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    374,                0.88191,                0.85484,                 1.0618,                  1.196,                  1.185,                  1.068,                0.73034,                0.62662,                0.69466,                0.52612,                0.89283,                0.83243,                  1.088,                 1.0588,                 1.0762,                 1.0892,              0.0026344,              0.0026344,              0.0026344
                    375,                0.88212,                0.85617,                 1.0594,                 1.1993,                 1.1879,                 1.0665,                0.73504,                0.62385,                0.69424,                0.52556,                0.89229,                0.83181,                 1.0875,                 1.0588,                 1.0763,                 1.0891,              0.0026146,              0.0026146,              0.0026146
                    376,                0.88146,                0.85524,                 1.0588,                 1.1985,                 1.1827,                 1.0649,                0.73504,                0.62385,                0.69424,                0.52556,                0.89229,                0.83181,                 1.0875,                 1.0588,                 1.0763,                 1.0891,              0.0025948,              0.0025948,              0.0025948
                    377,                 0.8796,                0.85646,                  1.063,                 1.1928,                 1.1854,                 1.0694,                0.73504,                0.62385,                0.69424,                0.52556,                0.89229,                0.83181,                 1.0875,                 1.0588,                 1.0763,                 1.0891,               0.002575,               0.002575,               0.002575
                    378,                0.88113,                0.85255,                 1.0607,                 1.1983,                 1.1843,                 1.0671,                0.73504,                0.62385,                0.69424,                0.52556,                0.89229,                0.83181,                 1.0875,                 1.0588,                 1.0763,                 1.0891,              0.0025552,              0.0025552,              0.0025552
                    379,                0.87666,                0.85187,                 1.0601,                 1.1911,                 1.1816,                 1.0667,                0.73504,                0.62385,                0.69424,                0.52556,                0.89229,                0.83181,                 1.0875,                 1.0588,                 1.0763,                 1.0891,              0.0025354,              0.0025354,              0.0025354
                    380,                0.88027,                0.84902,                 1.0596,                 1.1958,                 1.1798,                 1.0659,                0.74212,                0.61869,                0.69466,                0.52585,                0.89188,                0.83213,                 1.0869,                 1.0585,                 1.0763,                 1.0889,              0.0025156,              0.0025156,              0.0025156
                    381,                0.87597,                0.85032,                 1.0588,                 1.1934,                 1.1787,                 1.0654,                0.74212,                0.61869,                0.69466,                0.52585,                0.89188,                0.83213,                 1.0869,                 1.0585,                 1.0763,                 1.0889,              0.0024958,              0.0024958,              0.0024958
                    382,                0.87659,                0.84602,                 1.0575,                 1.1937,                 1.1767,                 1.0645,                0.74212,                0.61869,                0.69466,                0.52585,                0.89188,                0.83213,                 1.0869,                 1.0585,                 1.0763,                 1.0889,               0.002476,               0.002476,               0.002476
                    383,                0.87768,                0.84805,                 1.0575,                 1.1976,                 1.1788,                 1.0646,                0.74212,                0.61869,                0.69466,                0.52585,                0.89188,                0.83213,                 1.0869,                 1.0585,                 1.0763,                 1.0889,              0.0024562,              0.0024562,              0.0024562
                    384,                0.87752,                0.84641,                 1.0578,                 1.1956,                 1.1767,                 1.0641,                0.74212,                0.61869,                0.69466,                0.52585,                0.89188,                0.83213,                 1.0869,                 1.0585,                 1.0763,                 1.0889,              0.0024364,              0.0024364,              0.0024364
                    385,                0.87748,                 0.8481,                 1.0585,                 1.1936,                 1.1779,                 1.0649,                0.72717,                0.62822,                0.69508,                0.52629,                0.89228,                0.83197,                  1.087,                 1.0588,                 1.0757,                 1.0887,              0.0024166,              0.0024166,              0.0024166
                    386,                0.87478,                0.84121,                 1.0588,                 1.1847,                 1.1644,                 1.0648,                0.72717,                0.62822,                0.69508,                0.52629,                0.89228,                0.83197,                  1.087,                 1.0588,                 1.0757,                 1.0887,              0.0023968,              0.0023968,              0.0023968
                    387,                0.87927,                0.84245,                  1.058,                 1.1948,                 1.1695,                 1.0652,                0.72717,                0.62822,                0.69508,                0.52629,                0.89228,                0.83197,                  1.087,                 1.0588,                 1.0757,                 1.0887,               0.002377,               0.002377,               0.002377
                    388,                0.87396,                0.84339,                 1.0583,                 1.1893,                 1.1725,                 1.0649,                0.72717,                0.62822,                0.69508,                0.52629,                0.89228,                0.83197,                  1.087,                 1.0588,                 1.0757,                 1.0887,              0.0023572,              0.0023572,              0.0023572
                    389,                 0.8797,                0.83878,                 1.0569,                 1.1993,                 1.1686,                 1.0636,                0.72717,                0.62822,                0.69508,                0.52629,                0.89228,                0.83197,                  1.087,                 1.0588,                 1.0757,                 1.0887,              0.0023374,              0.0023374,              0.0023374
                    390,                0.86992,                0.83693,                 1.0559,                 1.1813,                 1.1612,                 1.0619,                0.72469,                0.62571,                0.69605,                0.52721,                0.89191,                 0.8315,                 1.0864,                  1.058,                 1.0746,                 1.0879,              0.0023176,              0.0023176,              0.0023176
                    391,                0.87251,                0.84143,                 1.0592,                 1.1855,                 1.1689,                 1.0656,                0.72469,                0.62571,                0.69605,                0.52721,                0.89191,                 0.8315,                 1.0864,                  1.058,                 1.0746,                 1.0879,              0.0022978,              0.0022978,              0.0022978
                    392,                0.87545,                0.84317,                 1.0576,                 1.1874,                   1.17,                 1.0644,                0.72469,                0.62571,                0.69605,                0.52721,                0.89191,                 0.8315,                 1.0864,                  1.058,                 1.0746,                 1.0879,               0.002278,               0.002278,               0.002278
                    393,                0.87353,                0.84109,                 1.0578,                 1.1897,                 1.1679,                 1.0649,                0.72469,                0.62571,                0.69605,                0.52721,                0.89191,                 0.8315,                 1.0864,                  1.058,                 1.0746,                 1.0879,              0.0022582,              0.0022582,              0.0022582
                    394,                0.87542,                0.83472,                 1.0541,                 1.1937,                 1.1629,                 1.0603,                0.72469,                0.62571,                0.69605,                0.52721,                0.89191,                 0.8315,                 1.0864,                  1.058,                 1.0746,                 1.0879,              0.0022384,              0.0022384,              0.0022384
                    395,                0.87392,                  0.841,                 1.0563,                 1.1913,                 1.1683,                 1.0627,                0.72501,                0.62731,                0.69626,                0.52686,                0.89269,                0.83195,                  1.087,                  1.058,                 1.0751,                 1.0878,              0.0022186,              0.0022186,              0.0022186
                    396,                0.87129,                0.83949,                 1.0552,                 1.1842,                 1.1663,                  1.062,                0.72501,                0.62731,                0.69626,                0.52686,                0.89269,                0.83195,                  1.087,                  1.058,                 1.0751,                 1.0878,              0.0021988,              0.0021988,              0.0021988
                    397,                 0.8703,                0.83477,                 1.0537,                 1.1865,                 1.1608,                 1.0603,                0.72501,                0.62731,                0.69626,                0.52686,                0.89269,                0.83195,                  1.087,                  1.058,                 1.0751,                 1.0878,               0.002179,               0.002179,               0.002179
                    398,                0.87289,                0.83024,                 1.0535,                 1.1909,                 1.1587,                 1.0606,                0.72501,                0.62731,                0.69626,                0.52686,                0.89269,                0.83195,                  1.087,                  1.058,                 1.0751,                 1.0878,              0.0021592,              0.0021592,              0.0021592
                    399,                0.86806,                0.82842,                 1.0527,                 1.1827,                 1.1503,                 1.0596,                0.72501,                0.62731,                0.69626,                0.52686,                0.89269,                0.83195,                  1.087,                  1.058,                 1.0751,                 1.0878,              0.0021394,              0.0021394,              0.0021394
                    400,                0.86967,                 0.8303,                 1.0531,                 1.1851,                 1.1569,                 1.0607,                0.72543,                0.62743,                0.69551,                 0.5263,                0.89316,                0.83125,                 1.0874,                 1.0581,                 1.0754,                 1.0871,              0.0021196,              0.0021196,              0.0021196
                    401,                0.86942,                0.82981,                 1.0526,                 1.1835,                 1.1541,                 1.0598,                0.72543,                0.62743,                0.69551,                 0.5263,                0.89316,                0.83125,                 1.0874,                 1.0581,                 1.0754,                 1.0871,              0.0020998,              0.0020998,              0.0020998
                    402,                0.86801,                0.83086,                 1.0529,                 1.1844,                 1.1557,                   1.06,                0.72543,                0.62743,                0.69551,                 0.5263,                0.89316,                0.83125,                 1.0874,                 1.0581,                 1.0754,                 1.0871,                0.00208,                0.00208,                0.00208
                    403,                0.86657,                 0.8251,                 1.0528,                 1.1793,                 1.1485,                 1.0596,                0.72543,                0.62743,                0.69551,                 0.5263,                0.89316,                0.83125,                 1.0874,                 1.0581,                 1.0754,                 1.0871,              0.0020602,              0.0020602,              0.0020602
                    404,                0.86523,                0.82586,                 1.0545,                 1.1763,                 1.1501,                 1.0607,                0.72543,                0.62743,                0.69551,                 0.5263,                0.89316,                0.83125,                 1.0874,                 1.0581,                 1.0754,                 1.0871,              0.0020404,              0.0020404,              0.0020404
                    405,                0.87086,                0.82559,                 1.0513,                 1.1873,                 1.1529,                 1.0586,                0.72175,                0.63137,                0.69579,                0.52656,                0.89241,                0.83068,                 1.0869,                 1.0591,                 1.0739,                  1.088,              0.0020206,              0.0020206,              0.0020206
                    406,                0.86592,                0.82473,                 1.0491,                  1.179,                 1.1465,                 1.0562,                0.72175,                0.63137,                0.69579,                0.52656,                0.89241,                0.83068,                 1.0869,                 1.0591,                 1.0739,                  1.088,              0.0020008,              0.0020008,              0.0020008
                    407,                0.86619,                0.82615,                 1.0512,                 1.1775,                 1.1493,                 1.0583,                0.72175,                0.63137,                0.69579,                0.52656,                0.89241,                0.83068,                 1.0869,                 1.0591,                 1.0739,                  1.088,               0.001981,               0.001981,               0.001981
                    408,                0.86104,                0.82131,                  1.051,                 1.1702,                 1.1416,                 1.0586,                0.72175,                0.63137,                0.69579,                0.52656,                0.89241,                0.83068,                 1.0869,                 1.0591,                 1.0739,                  1.088,              0.0019612,              0.0019612,              0.0019612
                    409,                0.86311,                0.82264,                 1.0509,                 1.1793,                 1.1476,                 1.0577,                0.72175,                0.63137,                0.69579,                0.52656,                0.89241,                0.83068,                 1.0869,                 1.0591,                 1.0739,                  1.088,              0.0019414,              0.0019414,              0.0019414
                    410,                0.86339,                0.81872,                 1.0498,                 1.1758,                 1.1416,                 1.0575,                0.72742,                0.62791,                0.69563,                0.52606,                 0.8922,                 0.8314,                 1.0868,                 1.0596,                 1.0743,                 1.0885,              0.0019216,              0.0019216,              0.0019216
                    411,                0.86656,                0.82391,                 1.0492,                 1.1813,                 1.1476,                 1.0566,                0.72742,                0.62791,                0.69563,                0.52606,                 0.8922,                 0.8314,                 1.0868,                 1.0596,                 1.0743,                 1.0885,              0.0019018,              0.0019018,              0.0019018
                    412,                0.86231,                0.81539,                  1.049,                 1.1724,                 1.1393,                 1.0562,                0.72742,                0.62791,                0.69563,                0.52606,                 0.8922,                 0.8314,                 1.0868,                 1.0596,                 1.0743,                 1.0885,               0.001882,               0.001882,               0.001882
                    413,                0.86498,                0.81885,                 1.0509,                 1.1801,                  1.143,                 1.0579,                0.72742,                0.62791,                0.69563,                0.52606,                 0.8922,                 0.8314,                 1.0868,                 1.0596,                 1.0743,                 1.0885,              0.0018622,              0.0018622,              0.0018622
                    414,                0.86625,                 0.8202,                 1.0478,                 1.1813,                  1.145,                 1.0542,                0.72742,                0.62791,                0.69563,                0.52606,                 0.8922,                 0.8314,                 1.0868,                 1.0596,                 1.0743,                 1.0885,              0.0018424,              0.0018424,              0.0018424
                    415,                0.86495,                0.82222,                 1.0492,                  1.178,                 1.1442,                 1.0554,                0.72696,                0.63132,                0.69567,                0.52628,                0.89202,                0.83222,                 1.0862,                 1.0597,                 1.0754,                 1.0878,              0.0018226,              0.0018226,              0.0018226
                    416,                0.86341,                0.81543,                 1.0495,                 1.1786,                 1.1358,                 1.0565,                0.72696,                0.63132,                0.69567,                0.52628,                0.89202,                0.83222,                 1.0862,                 1.0597,                 1.0754,                 1.0878,              0.0018028,              0.0018028,              0.0018028
                    417,                0.86178,                0.81218,                 1.0486,                 1.1718,                 1.1333,                 1.0564,                0.72696,                0.63132,                0.69567,                0.52628,                0.89202,                0.83222,                 1.0862,                 1.0597,                 1.0754,                 1.0878,               0.001783,               0.001783,               0.001783
                    418,                0.85944,                0.80929,                 1.0468,                 1.1719,                 1.1319,                 1.0543,                0.72696,                0.63132,                0.69567,                0.52628,                0.89202,                0.83222,                 1.0862,                 1.0597,                 1.0754,                 1.0878,              0.0017632,              0.0017632,              0.0017632
                    419,                0.85843,                 0.8123,                 1.0483,                 1.1677,                 1.1303,                 1.0553,                0.72696,                0.63132,                0.69567,                0.52628,                0.89202,                0.83222,                 1.0862,                 1.0597,                 1.0754,                 1.0878,              0.0017434,              0.0017434,              0.0017434
                    420,                0.86198,                0.81038,                 1.0472,                 1.1764,                 1.1311,                 1.0541,                0.72701,                0.62967,                0.69525,                0.52555,                 0.8927,                0.83206,                 1.0865,                 1.0594,                 1.0775,                 1.0876,              0.0017236,              0.0017236,              0.0017236
                    421,                0.85627,                0.80693,                 1.0476,                 1.1637,                 1.1241,                 1.0547,                0.72701,                0.62967,                0.69525,                0.52555,                 0.8927,                0.83206,                 1.0865,                 1.0594,                 1.0775,                 1.0876,              0.0017038,              0.0017038,              0.0017038
                    422,                 0.8566,                0.80303,                 1.0446,                 1.1676,                 1.1216,                 1.0515,                0.72701,                0.62967,                0.69525,                0.52555,                 0.8927,                0.83206,                 1.0865,                 1.0594,                 1.0775,                 1.0876,               0.001684,               0.001684,               0.001684
                    423,                0.85645,                0.80296,                 1.0446,                 1.1681,                  1.117,                 1.0513,                0.72701,                0.62967,                0.69525,                0.52555,                 0.8927,                0.83206,                 1.0865,                 1.0594,                 1.0775,                 1.0876,              0.0016642,              0.0016642,              0.0016642
                    424,                0.85818,                0.80821,                 1.0459,                 1.1704,                 1.1303,                 1.0529,                0.72701,                0.62967,                0.69525,                0.52555,                 0.8927,                0.83206,                 1.0865,                 1.0594,                 1.0775,                 1.0876,              0.0016444,              0.0016444,              0.0016444
                    425,                0.85753,                 0.8039,                  1.047,                 1.1693,                 1.1255,                 1.0539,                 0.7256,                0.63073,                0.69532,                0.52521,                0.89257,                0.83245,                 1.0864,                 1.0599,                 1.0766,                 1.0883,              0.0016246,              0.0016246,              0.0016246
                    426,                0.85692,                0.80038,                 1.0457,                 1.1713,                  1.123,                 1.0518,                 0.7256,                0.63073,                0.69532,                0.52521,                0.89257,                0.83245,                 1.0864,                 1.0599,                 1.0766,                 1.0883,              0.0016048,              0.0016048,              0.0016048
                    427,                0.85621,                0.80252,                 1.0451,                 1.1687,                 1.1226,                 1.0524,                 0.7256,                0.63073,                0.69532,                0.52521,                0.89257,                0.83245,                 1.0864,                 1.0599,                 1.0766,                 1.0883,               0.001585,               0.001585,               0.001585
                    428,                0.85334,                0.79871,                 1.0443,                 1.1667,                 1.1149,                 1.0513,                 0.7256,                0.63073,                0.69532,                0.52521,                0.89257,                0.83245,                 1.0864,                 1.0599,                 1.0766,                 1.0883,              0.0015652,              0.0015652,              0.0015652
                    429,                0.85618,                0.79975,                 1.0441,                 1.1699,                 1.1226,                  1.051,                 0.7256,                0.63073,                0.69532,                0.52521,                0.89257,                0.83245,                 1.0864,                 1.0599,                 1.0766,                 1.0883,              0.0015454,              0.0015454,              0.0015454
                    430,                0.85405,                0.79858,                 1.0433,                 1.1651,                 1.1184,                 1.0505,                0.72405,                0.63258,                0.69465,                0.52448,                0.89303,                0.83324,                 1.0869,                 1.0589,                  1.078,                 1.0878,              0.0015256,              0.0015256,              0.0015256
                    431,                0.85395,                0.80216,                 1.0452,                 1.1631,                 1.1214,                 1.0524,                0.72405,                0.63258,                0.69465,                0.52448,                0.89303,                0.83324,                 1.0869,                 1.0589,                  1.078,                 1.0878,              0.0015058,              0.0015058,              0.0015058
                    432,                0.85192,                0.79116,                   1.04,                 1.1651,                  1.107,                 1.0469,                0.72405,                0.63258,                0.69465,                0.52448,                0.89303,                0.83324,                 1.0869,                 1.0589,                  1.078,                 1.0878,               0.001486,               0.001486,               0.001486
                    433,                0.85317,                0.79303,                 1.0429,                 1.1636,                 1.1107,                 1.0502,                0.72405,                0.63258,                0.69465,                0.52448,                0.89303,                0.83324,                 1.0869,                 1.0589,                  1.078,                 1.0878,              0.0014662,              0.0014662,              0.0014662
                    434,                0.85154,                0.79157,                 1.0425,                 1.1608,                 1.1072,                 1.0493,                0.72405,                0.63258,                0.69465,                0.52448,                0.89303,                0.83324,                 1.0869,                 1.0589,                  1.078,                 1.0878,              0.0014464,              0.0014464,              0.0014464
                    435,                0.84977,                0.78996,                 1.0421,                 1.1582,                 1.1053,                 1.0483,                0.72328,                0.63476,                0.69572,                0.52523,                0.89336,                0.83362,                 1.0871,                 1.0594,                 1.0775,                 1.0887,              0.0014266,              0.0014266,              0.0014266
                    436,                0.85176,                0.79458,                 1.0435,                 1.1627,                 1.1104,                 1.0507,                0.72328,                0.63476,                0.69572,                0.52523,                0.89336,                0.83362,                 1.0871,                 1.0594,                 1.0775,                 1.0887,              0.0014068,              0.0014068,              0.0014068
                    437,                0.84937,                 0.7899,                 1.0403,                 1.1606,                 1.1061,                 1.0475,                0.72328,                0.63476,                0.69572,                0.52523,                0.89336,                0.83362,                 1.0871,                 1.0594,                 1.0775,                 1.0887,               0.001387,               0.001387,               0.001387
                    438,                0.84997,                0.79127,                 1.0398,                  1.162,                 1.1102,                 1.0479,                0.72328,                0.63476,                0.69572,                0.52523,                0.89336,                0.83362,                 1.0871,                 1.0594,                 1.0775,                 1.0887,              0.0013672,              0.0013672,              0.0013672
                    439,                0.84561,                0.78678,                 1.0402,                  1.155,                    1.1,                 1.0473,                0.72328,                0.63476,                0.69572,                0.52523,                0.89336,                0.83362,                 1.0871,                 1.0594,                 1.0775,                 1.0887,              0.0013474,              0.0013474,              0.0013474
                    440,                0.84948,                0.78697,                 1.0387,                 1.1612,                 1.1046,                 1.0469,                0.72251,                0.63367,                0.69561,                0.52497,                0.89317,                0.83406,                 1.0866,                 1.0592,                 1.0797,                 1.0882,              0.0013276,              0.0013276,              0.0013276
                    441,                0.84776,                0.78483,                 1.0399,                  1.159,                 1.0997,                 1.0468,                0.72251,                0.63367,                0.69561,                0.52497,                0.89317,                0.83406,                 1.0866,                 1.0592,                 1.0797,                 1.0882,              0.0013078,              0.0013078,              0.0013078
                    442,                0.84603,                0.78218,                 1.0381,                  1.158,                  1.098,                 1.0452,                0.72251,                0.63367,                0.69561,                0.52497,                0.89317,                0.83406,                 1.0866,                 1.0592,                 1.0797,                 1.0882,               0.001288,               0.001288,               0.001288
                    443,                0.84696,                 0.7794,                 1.0395,                 1.1557,                 1.0919,                 1.0459,                0.72251,                0.63367,                0.69561,                0.52497,                0.89317,                0.83406,                 1.0866,                 1.0592,                 1.0797,                 1.0882,              0.0012682,              0.0012682,              0.0012682
                    444,                0.84352,                0.77792,                 1.0364,                 1.1539,                 1.0918,                 1.0433,                0.72251,                0.63367,                0.69561,                0.52497,                0.89317,                0.83406,                 1.0866,                 1.0592,                 1.0797,                 1.0882,              0.0012484,              0.0012484,              0.0012484
                    445,                 0.8476,                 0.7798,                 1.0393,                 1.1567,                  1.092,                 1.0463,                0.72056,                0.63456,                0.69534,                0.52436,                0.89365,                0.83566,                 1.0863,                 1.0595,                 1.0813,                  1.088,              0.0012286,              0.0012286,              0.0012286
                    446,                0.84433,                0.77764,                 1.0389,                 1.1499,                 1.0899,                 1.0458,                0.72056,                0.63456,                0.69534,                0.52436,                0.89365,                0.83566,                 1.0863,                 1.0595,                 1.0813,                  1.088,              0.0012088,              0.0012088,              0.0012088
                    447,                0.84558,                0.77516,                 1.0368,                 1.1571,                   1.09,                 1.0448,                0.72056,                0.63456,                0.69534,                0.52436,                0.89365,                0.83566,                 1.0863,                 1.0595,                 1.0813,                  1.088,               0.001189,               0.001189,               0.001189
                    448,                0.84476,                 0.7769,                 1.0367,                 1.1567,                  1.093,                 1.0446,                0.72056,                0.63456,                0.69534,                0.52436,                0.89365,                0.83566,                 1.0863,                 1.0595,                 1.0813,                  1.088,              0.0011692,              0.0011692,              0.0011692
                    449,                0.84284,                0.77205,                 1.0351,                 1.1532,                 1.0849,                 1.0423,                0.72056,                0.63456,                0.69534,                0.52436,                0.89365,                0.83566,                 1.0863,                 1.0595,                 1.0813,                  1.088,              0.0011494,              0.0011494,              0.0011494
                    450,                0.84201,                0.77523,                 1.0364,                 1.1532,                 1.0895,                 1.0445,                 0.7264,                0.63111,                 0.6955,                0.52452,                0.89441,                0.83689,                 1.0869,                 1.0589,                 1.0831,                 1.0874,              0.0011296,              0.0011296,              0.0011296
                    451,                0.83818,                0.77389,                 1.0361,                 1.1435,                 1.0863,                 1.0437,                 0.7264,                0.63111,                 0.6955,                0.52452,                0.89441,                0.83689,                 1.0869,                 1.0589,                 1.0831,                 1.0874,              0.0011098,              0.0011098,              0.0011098
                    452,                  0.842,                0.77332,                 1.0346,                 1.1492,                 1.0863,                 1.0421,                 0.7264,                0.63111,                 0.6955,                0.52452,                0.89441,                0.83689,                 1.0869,                 1.0589,                 1.0831,                 1.0874,                0.00109,                0.00109,                0.00109
                    453,                0.84333,                0.77224,                 1.0373,                 1.1543,                 1.0897,                 1.0439,                 0.7264,                0.63111,                 0.6955,                0.52452,                0.89441,                0.83689,                 1.0869,                 1.0589,                 1.0831,                 1.0874,              0.0010702,              0.0010702,              0.0010702
                    454,                0.84168,                0.76878,                 1.0355,                 1.1548,                 1.0809,                 1.0421,                 0.7264,                0.63111,                 0.6955,                0.52452,                0.89441,                0.83689,                 1.0869,                 1.0589,                 1.0831,                 1.0874,              0.0010504,              0.0010504,              0.0010504
                    455,                0.83917,                0.76595,                 1.0335,                 1.1484,                 1.0782,                 1.0413,                0.72358,                0.63309,                 0.6942,                0.52383,                 0.8949,                 0.8375,                 1.0871,                 1.0584,                 1.0842,                 1.0874,              0.0010306,              0.0010306,              0.0010306
                    456,                0.83898,                0.76279,                 1.0327,                  1.145,                 1.0744,                 1.0401,                0.72358,                0.63309,                 0.6942,                0.52383,                 0.8949,                 0.8375,                 1.0871,                 1.0584,                 1.0842,                 1.0874,              0.0010108,              0.0010108,              0.0010108
                    457,                0.84078,                0.76604,                 1.0331,                 1.1505,                 1.0805,                 1.0399,                0.72358,                0.63309,                 0.6942,                0.52383,                 0.8949,                 0.8375,                 1.0871,                 1.0584,                 1.0842,                 1.0874,               0.000991,               0.000991,               0.000991
                    458,                0.83614,                0.76115,                 1.0308,                 1.1454,                 1.0724,                 1.0384,                0.72358,                0.63309,                 0.6942,                0.52383,                 0.8949,                 0.8375,                 1.0871,                 1.0584,                 1.0842,                 1.0874,              0.0009712,              0.0009712,              0.0009712
                    459,                0.83905,                0.76341,                 1.0317,                 1.1479,                 1.0748,                  1.039,                0.72358,                0.63309,                 0.6942,                0.52383,                 0.8949,                 0.8375,                 1.0871,                 1.0584,                 1.0842,                 1.0874,              0.0009514,              0.0009514,              0.0009514
                    460,                0.83411,                0.75569,                 1.0301,                 1.1421,                 1.0659,                 1.0377,                0.72715,                0.63253,                0.69539,                0.52401,                0.89536,                0.83875,                 1.0873,                 1.0593,                  1.085,                 1.0877,              0.0009316,              0.0009316,              0.0009316
                    461,                0.83192,                0.75778,                 1.0307,                 1.1367,                 1.0648,                 1.0384,                0.72715,                0.63253,                0.69539,                0.52401,                0.89536,                0.83875,                 1.0873,                 1.0593,                  1.085,                 1.0877,              0.0009118,              0.0009118,              0.0009118
                    462,                0.83124,                0.75369,                   1.03,                 1.1369,                 1.0609,                 1.0383,                0.72715,                0.63253,                0.69539,                0.52401,                0.89536,                0.83875,                 1.0873,                 1.0593,                  1.085,                 1.0877,               0.000892,               0.000892,               0.000892
                    463,                0.83581,                0.75492,                 1.0292,                 1.1442,                 1.0641,                 1.0373,                0.72715,                0.63253,                0.69539,                0.52401,                0.89536,                0.83875,                 1.0873,                 1.0593,                  1.085,                 1.0877,              0.0008722,              0.0008722,              0.0008722
                    464,                0.83246,                0.75023,                 1.0306,                   1.14,                 1.0587,                 1.0379,                0.72715,                0.63253,                0.69539,                0.52401,                0.89536,                0.83875,                 1.0873,                 1.0593,                  1.085,                 1.0877,              0.0008524,              0.0008524,              0.0008524
                    465,                0.83318,                0.75039,                 1.0308,                 1.1428,                 1.0603,                 1.0384,                0.72664,                0.63171,                0.69517,                 0.5237,                0.89515,                0.84092,                  1.087,                 1.0592,                 1.0889,                  1.088,              0.0008326,              0.0008326,              0.0008326
                    466,                0.83107,                0.75099,                 1.0304,                 1.1369,                 1.0566,                 1.0378,                0.72664,                0.63171,                0.69517,                 0.5237,                0.89515,                0.84092,                  1.087,                 1.0592,                 1.0889,                  1.088,              0.0008128,              0.0008128,              0.0008128
                    467,                0.83025,                0.74988,                 1.0285,                 1.1369,                 1.0585,                 1.0366,                0.72664,                0.63171,                0.69517,                 0.5237,                0.89515,                0.84092,                  1.087,                 1.0592,                 1.0889,                  1.088,               0.000793,               0.000793,               0.000793
