                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    379,                0.86453,                0.85382,                 1.0579,                 1.1793,                 1.1826,                 1.0649,                0.72974,                0.62422,                0.69363,                0.52573,                0.88513,                0.83002,                 1.0857,                 1.0558,                 1.0705,                  1.089,              0.0025354,              0.0025354,              0.0025354
                    380,                0.86818,                0.85076,                 1.0575,                 1.1871,                 1.1798,                 1.0639,                0.73347,                0.62361,                 0.6937,                0.52566,                0.88546,                0.82973,                 1.0861,                 1.0567,                 1.0686,                 1.0896,              0.0025156,              0.0025156,              0.0025156
                    381,                0.86348,                0.85267,                 1.0566,                 1.1804,                 1.1799,                 1.0639,                0.73347,                0.62361,                 0.6937,                0.52566,                0.88546,                0.82973,                 1.0861,                 1.0567,                 1.0686,                 1.0896,              0.0024958,              0.0024958,              0.0024958
                    382,                  0.867,                0.85155,                 1.0558,                 1.1895,                 1.1848,                 1.0628,                0.73347,                0.62361,                 0.6937,                0.52566,                0.88546,                0.82973,                 1.0861,                 1.0567,                 1.0686,                 1.0896,               0.002476,               0.002476,               0.002476
                    383,                0.86704,                0.85102,                 1.0578,                 1.1828,                  1.181,                 1.0653,                0.73347,                0.62361,                 0.6937,                0.52566,                0.88546,                0.82973,                 1.0861,                 1.0567,                 1.0686,                 1.0896,              0.0024562,              0.0024562,              0.0024562
                    384,                0.86718,                0.84969,                  1.057,                  1.186,                 1.1819,                 1.0648,                0.73347,                0.62361,                 0.6937,                0.52566,                0.88546,                0.82973,                 1.0861,                 1.0567,                 1.0686,                 1.0896,              0.0024364,              0.0024364,              0.0024364
                    385,                 0.8674,                 0.8506,                 1.0596,                 1.1841,                 1.1814,                  1.066,                0.73468,                0.62109,                0.69455,                0.52612,                0.88507,                0.82874,                  1.085,                 1.0558,                 1.0693,                 1.0884,              0.0024166,              0.0024166,              0.0024166
                    386,                0.86331,                0.84425,                 1.0578,                 1.1797,                 1.1718,                 1.0638,                0.73468,                0.62109,                0.69455,                0.52612,                0.88507,                0.82874,                  1.085,                 1.0558,                 1.0693,                 1.0884,              0.0023968,              0.0023968,              0.0023968
                    387,                0.86375,                 0.8469,                 1.0574,                 1.1795,                 1.1776,                 1.0645,                0.73468,                0.62109,                0.69455,                0.52612,                0.88507,                0.82874,                  1.085,                 1.0558,                 1.0693,                 1.0884,               0.002377,               0.002377,               0.002377
                    388,                0.86136,                0.84179,                 1.0553,                 1.1774,                 1.1719,                 1.0626,                0.73468,                0.62109,                0.69455,                0.52612,                0.88507,                0.82874,                  1.085,                 1.0558,                 1.0693,                 1.0884,              0.0023572,              0.0023572,              0.0023572
                    389,                0.86374,                 0.8417,                 1.0551,                 1.1804,                 1.1678,                 1.0621,                0.73468,                0.62109,                0.69455,                0.52612,                0.88507,                0.82874,                  1.085,                 1.0558,                 1.0693,                 1.0884,              0.0023374,              0.0023374,              0.0023374
                    390,                0.86085,                0.84511,                 1.0574,                 1.1783,                  1.174,                 1.0641,                0.74068,                0.61733,                0.69445,                0.52557,                0.88532,                 0.8283,                 1.0853,                 1.0559,                 1.0681,                 1.0888,              0.0023176,              0.0023176,              0.0023176
                    391,                0.86183,                 0.8418,                 1.0559,                 1.1786,                 1.1708,                 1.0633,                0.74068,                0.61733,                0.69445,                0.52557,                0.88532,                 0.8283,                 1.0853,                 1.0559,                 1.0681,                 1.0888,              0.0022978,              0.0022978,              0.0022978
                    392,                0.86439,                0.84626,                 1.0581,                 1.1796,                 1.1721,                 1.0649,                0.74068,                0.61733,                0.69445,                0.52557,                0.88532,                 0.8283,                 1.0853,                 1.0559,                 1.0681,                 1.0888,               0.002278,               0.002278,               0.002278
                    393,                0.86215,                0.84718,                 1.0576,                 1.1742,                 1.1745,                 1.0647,                0.74068,                0.61733,                0.69445,                0.52557,                0.88532,                 0.8283,                 1.0853,                 1.0559,                 1.0681,                 1.0888,              0.0022582,              0.0022582,              0.0022582
                    394,                0.86275,                  0.837,                 1.0526,                 1.1819,                 1.1645,                 1.0596,                0.74068,                0.61733,                0.69445,                0.52557,                0.88532,                 0.8283,                 1.0853,                 1.0559,                 1.0681,                 1.0888,              0.0022384,              0.0022384,              0.0022384
                    395,                0.86107,                 0.8369,                  1.053,                 1.1772,                 1.1648,                 1.0602,                0.74806,                0.61587,                0.69453,                0.52616,                 0.8854,                  0.827,                 1.0852,                 1.0558,                 1.0687,                 1.0883,              0.0022186,              0.0022186,              0.0022186
                    396,                0.85876,                0.84362,                 1.0537,                 1.1749,                 1.1713,                 1.0609,                0.74806,                0.61587,                0.69453,                0.52616,                 0.8854,                  0.827,                 1.0852,                 1.0558,                 1.0687,                 1.0883,              0.0021988,              0.0021988,              0.0021988
                    397,                0.85931,                0.83759,                 1.0513,                 1.1765,                 1.1648,                 1.0586,                0.74806,                0.61587,                0.69453,                0.52616,                 0.8854,                  0.827,                 1.0852,                 1.0558,                 1.0687,                 1.0883,               0.002179,               0.002179,               0.002179
                    398,                 0.8598,                0.83494,                 1.0535,                 1.1736,                 1.1603,                 1.0602,                0.74806,                0.61587,                0.69453,                0.52616,                 0.8854,                  0.827,                 1.0852,                 1.0558,                 1.0687,                 1.0883,              0.0021592,              0.0021592,              0.0021592
                    399,                0.85725,                0.82961,                 1.0497,                 1.1735,                 1.1564,                 1.0574,                0.74806,                0.61587,                0.69453,                0.52616,                 0.8854,                  0.827,                 1.0852,                 1.0558,                 1.0687,                 1.0883,              0.0021394,              0.0021394,              0.0021394
                    400,                0.85972,                 0.8331,                 1.0539,                 1.1769,                 1.1609,                  1.061,                0.75203,                0.61436,                0.69477,                0.52621,                0.88565,                0.82607,                 1.0853,                 1.0554,                 1.0688,                 1.0877,              0.0021196,              0.0021196,              0.0021196
                    401,                0.85417,                0.82937,                 1.0513,                 1.1661,                 1.1549,                  1.058,                0.75203,                0.61436,                0.69477,                0.52621,                0.88565,                0.82607,                 1.0853,                 1.0554,                 1.0688,                 1.0877,              0.0020998,              0.0020998,              0.0020998
                    402,                0.85762,                0.83355,                 1.0511,                 1.1736,                 1.1608,                 1.0588,                0.75203,                0.61436,                0.69477,                0.52621,                0.88565,                0.82607,                 1.0853,                 1.0554,                 1.0688,                 1.0877,                0.00208,                0.00208,                0.00208
                    403,                0.85556,                0.83244,                 1.0498,                 1.1716,                 1.1589,                 1.0575,                0.75203,                0.61436,                0.69477,                0.52621,                0.88565,                0.82607,                 1.0853,                 1.0554,                 1.0688,                 1.0877,              0.0020602,              0.0020602,              0.0020602
                    404,                0.85325,                0.82848,                 1.0497,                  1.168,                 1.1548,                 1.0568,                0.75203,                0.61436,                0.69477,                0.52621,                0.88565,                0.82607,                 1.0853,                 1.0554,                 1.0688,                 1.0877,              0.0020404,              0.0020404,              0.0020404
                    405,                0.85883,                0.82637,                 1.0504,                 1.1755,                  1.153,                 1.0575,                0.74988,                0.61543,                0.69523,                0.52709,                0.88554,                0.82606,                  1.085,                 1.0545,                 1.0693,                  1.087,              0.0020206,              0.0020206,              0.0020206
                    406,                0.85782,                0.82878,                 1.0518,                 1.1699,                 1.1506,                 1.0586,                0.74988,                0.61543,                0.69523,                0.52709,                0.88554,                0.82606,                  1.085,                 1.0545,                 1.0693,                  1.087,              0.0020008,              0.0020008,              0.0020008
                    407,                0.85729,                0.83251,                 1.0529,                 1.1715,                 1.1589,                 1.0592,                0.74988,                0.61543,                0.69523,                0.52709,                0.88554,                0.82606,                  1.085,                 1.0545,                 1.0693,                  1.087,               0.001981,               0.001981,               0.001981
                    408,                0.85243,                0.82688,                 1.0495,                 1.1643,                 1.1494,                  1.057,                0.74988,                0.61543,                0.69523,                0.52709,                0.88554,                0.82606,                  1.085,                 1.0545,                 1.0693,                  1.087,              0.0019612,              0.0019612,              0.0019612
                    409,                 0.8487,                 0.8234,                  1.047,                 1.1611,                 1.1486,                 1.0546,                0.74988,                0.61543,                0.69523,                0.52709,                0.88554,                0.82606,                  1.085,                 1.0545,                 1.0693,                  1.087,              0.0019414,              0.0019414,              0.0019414
                    410,                0.85249,                0.82356,                 1.0481,                 1.1655,                 1.1498,                 1.0555,                0.74787,                0.61747,                0.69542,                 0.5271,                0.88572,                0.82549,                 1.0847,                 1.0531,                   1.07,                  1.086,              0.0019216,              0.0019216,              0.0019216
                    411,                0.85554,                0.82507,                 1.0516,                 1.1737,                 1.1499,                 1.0582,                0.74787,                0.61747,                0.69542,                 0.5271,                0.88572,                0.82549,                 1.0847,                 1.0531,                   1.07,                  1.086,              0.0019018,              0.0019018,              0.0019018
                    412,                0.85032,                 0.8196,                  1.048,                 1.1599,                 1.1405,                 1.0557,                0.74787,                0.61747,                0.69542,                 0.5271,                0.88572,                0.82549,                 1.0847,                 1.0531,                   1.07,                  1.086,               0.001882,               0.001882,               0.001882
                    413,                0.85166,                0.82029,                 1.0491,                 1.1655,                 1.1442,                 1.0564,                0.74787,                0.61747,                0.69542,                 0.5271,                0.88572,                0.82549,                 1.0847,                 1.0531,                   1.07,                  1.086,              0.0018622,              0.0018622,              0.0018622
                    414,                0.85015,                0.82109,                 1.0471,                 1.1647,                 1.1447,                 1.0542,                0.74787,                0.61747,                0.69542,                 0.5271,                0.88572,                0.82549,                 1.0847,                 1.0531,                   1.07,                  1.086,              0.0018424,              0.0018424,              0.0018424
                    415,                0.85407,                0.82524,                 1.0497,                 1.1675,                   1.15,                 1.0561,                0.74032,                0.62188,                0.69561,                0.52792,                0.88611,                 0.8263,                 1.0848,                 1.0537,                 1.0695,                 1.0867,              0.0018226,              0.0018226,              0.0018226
                    416,                0.84806,                0.81814,                 1.0472,                 1.1619,                 1.1412,                 1.0545,                0.74032,                0.62188,                0.69561,                0.52792,                0.88611,                 0.8263,                 1.0848,                 1.0537,                 1.0695,                 1.0867,              0.0018028,              0.0018028,              0.0018028
                    417,                0.85094,                0.81566,                  1.047,                  1.164,                 1.1393,                 1.0549,                0.74032,                0.62188,                0.69561,                0.52792,                0.88611,                 0.8263,                 1.0848,                 1.0537,                 1.0695,                 1.0867,               0.001783,               0.001783,               0.001783
                    418,                0.84903,                0.81432,                 1.0475,                 1.1618,                 1.1367,                 1.0548,                0.74032,                0.62188,                0.69561,                0.52792,                0.88611,                 0.8263,                 1.0848,                 1.0537,                 1.0695,                 1.0867,              0.0017632,              0.0017632,              0.0017632
                    419,                0.84699,                0.81374,                 1.0462,                 1.1592,                 1.1347,                 1.0535,                0.74032,                0.62188,                0.69561,                0.52792,                0.88611,                 0.8263,                 1.0848,                 1.0537,                 1.0695,                 1.0867,              0.0017434,              0.0017434,              0.0017434
                    420,                0.84719,                0.81157,                 1.0436,                  1.159,                 1.1316,                 1.0507,                0.73595,                0.62492,                0.69671,                0.52862,                0.88635,                0.82704,                 1.0846,                 1.0528,                 1.0711,                 1.0858,              0.0017236,              0.0017236,              0.0017236
                    421,                0.84421,                0.80723,                 1.0437,                 1.1587,                 1.1261,                 1.0514,                0.73595,                0.62492,                0.69671,                0.52862,                0.88635,                0.82704,                 1.0846,                 1.0528,                 1.0711,                 1.0858,              0.0017038,              0.0017038,              0.0017038
                    422,                0.84633,                 0.8085,                 1.0448,                 1.1554,                 1.1256,                 1.0518,                0.73595,                0.62492,                0.69671,                0.52862,                0.88635,                0.82704,                 1.0846,                 1.0528,                 1.0711,                 1.0858,               0.001684,               0.001684,               0.001684
                    423,                0.84718,                0.81204,                 1.0454,                 1.1611,                 1.1327,                 1.0521,                0.73595,                0.62492,                0.69671,                0.52862,                0.88635,                0.82704,                 1.0846,                 1.0528,                 1.0711,                 1.0858,              0.0016642,              0.0016642,              0.0016642
                    424,                0.84663,                0.80946,                  1.044,                 1.1608,                 1.1303,                 1.0514,                0.73595,                0.62492,                0.69671,                0.52862,                0.88635,                0.82704,                 1.0846,                 1.0528,                 1.0711,                 1.0858,              0.0016444,              0.0016444,              0.0016444
                    425,                0.84549,                0.81018,                  1.044,                 1.1625,                 1.1347,                 1.0509,                0.72804,                0.63076,                0.69625,                0.52835,                0.88548,                0.82716,                 1.0835,                 1.0524,                 1.0692,                 1.0855,              0.0016246,              0.0016246,              0.0016246
                    426,                0.84746,                0.80581,                  1.045,                 1.1634,                 1.1292,                 1.0523,                0.72804,                0.63076,                0.69625,                0.52835,                0.88548,                0.82716,                 1.0835,                 1.0524,                 1.0692,                 1.0855,              0.0016048,              0.0016048,              0.0016048
                    427,                0.84571,                0.80821,                 1.0441,                 1.1597,                 1.1296,                  1.051,                0.72804,                0.63076,                0.69625,                0.52835,                0.88548,                0.82716,                 1.0835,                 1.0524,                 1.0692,                 1.0855,               0.001585,               0.001585,               0.001585
                    428,                0.84387,                0.80323,                 1.0452,                 1.1557,                 1.1263,                 1.0523,                0.72804,                0.63076,                0.69625,                0.52835,                0.88548,                0.82716,                 1.0835,                 1.0524,                 1.0692,                 1.0855,              0.0015652,              0.0015652,              0.0015652
                    429,                   0.84,                0.80294,                 1.0454,                 1.1483,                 1.1187,                 1.0525,                0.72804,                0.63076,                0.69625,                0.52835,                0.88548,                0.82716,                 1.0835,                 1.0524,                 1.0692,                 1.0855,              0.0015454,              0.0015454,              0.0015454
                    430,                0.84487,                0.80403,                 1.0437,                  1.157,                 1.1248,                 1.0507,                0.74073,                 0.6251,                 0.6958,                0.52818,                0.88547,                0.82689,                 1.0839,                 1.0523,                 1.0694,                 1.0861,              0.0015256,              0.0015256,              0.0015256
                    431,                0.83923,                 0.7986,                 1.0424,                 1.1521,                 1.1185,                 1.0498,                0.74073,                 0.6251,                 0.6958,                0.52818,                0.88547,                0.82689,                 1.0839,                 1.0523,                 1.0694,                 1.0861,              0.0015058,              0.0015058,              0.0015058
                    432,                0.84053,                0.79619,                 1.0401,                  1.155,                 1.1142,                 1.0478,                0.74073,                 0.6251,                 0.6958,                0.52818,                0.88547,                0.82689,                 1.0839,                 1.0523,                 1.0694,                 1.0861,               0.001486,               0.001486,               0.001486
                    433,                0.84676,                0.80397,                 1.0435,                 1.1582,                 1.1244,                 1.0505,                0.74073,                 0.6251,                 0.6958,                0.52818,                0.88547,                0.82689,                 1.0839,                 1.0523,                 1.0694,                 1.0861,              0.0014662,              0.0014662,              0.0014662
                    434,                0.84195,                0.79762,                 1.0433,                  1.152,                 1.1158,                 1.0504,                0.74073,                 0.6251,                 0.6958,                0.52818,                0.88547,                0.82689,                 1.0839,                 1.0523,                 1.0694,                 1.0861,              0.0014464,              0.0014464,              0.0014464
                    435,                0.83915,                0.79704,                 1.0444,                 1.1497,                  1.115,                 1.0511,                0.74278,                0.62453,                0.69614,                0.52823,                0.88532,                0.82776,                 1.0837,                  1.052,                 1.0707,                  1.086,              0.0014266,              0.0014266,              0.0014266
                    436,                0.83994,                0.79822,                 1.0422,                 1.1495,                 1.1176,                 1.0489,                0.74278,                0.62453,                0.69614,                0.52823,                0.88532,                0.82776,                 1.0837,                  1.052,                 1.0707,                  1.086,              0.0014068,              0.0014068,              0.0014068
                    437,                0.83796,                 0.7962,                 1.0398,                 1.1489,                 1.1152,                 1.0465,                0.74278,                0.62453,                0.69614,                0.52823,                0.88532,                0.82776,                 1.0837,                  1.052,                 1.0707,                  1.086,               0.001387,               0.001387,               0.001387
                    438,                0.83812,                0.79486,                 1.0405,                 1.1493,                 1.1111,                 1.0479,                0.74278,                0.62453,                0.69614,                0.52823,                0.88532,                0.82776,                 1.0837,                  1.052,                 1.0707,                  1.086,              0.0013672,              0.0013672,              0.0013672
                    439,                 0.8362,                0.79371,                  1.042,                 1.1487,                  1.113,                  1.049,                0.74278,                0.62453,                0.69614,                0.52823,                0.88532,                0.82776,                 1.0837,                  1.052,                 1.0707,                  1.086,              0.0013474,              0.0013474,              0.0013474
                    440,                0.83855,                0.78985,                 1.0411,                 1.1492,                 1.1071,                 1.0482,                0.75032,                0.61917,                0.69645,                0.52867,                0.88501,                0.82855,                 1.0838,                  1.052,                 1.0707,                 1.0859,              0.0013276,              0.0013276,              0.0013276
                    441,                0.83655,                0.79197,                 1.0385,                 1.1452,                 1.1073,                  1.046,                0.75032,                0.61917,                0.69645,                0.52867,                0.88501,                0.82855,                 1.0838,                  1.052,                 1.0707,                 1.0859,              0.0013078,              0.0013078,              0.0013078
                    442,                0.83686,                 0.7889,                 1.0405,                 1.1471,                 1.1072,                  1.048,                0.75032,                0.61917,                0.69645,                0.52867,                0.88501,                0.82855,                 1.0838,                  1.052,                 1.0707,                 1.0859,               0.001288,               0.001288,               0.001288
                    443,                0.83397,                0.78315,                 1.0384,                 1.1465,                 1.0989,                 1.0459,                0.75032,                0.61917,                0.69645,                0.52867,                0.88501,                0.82855,                 1.0838,                  1.052,                 1.0707,                 1.0859,              0.0012682,              0.0012682,              0.0012682
                    444,                0.83303,                0.78549,                 1.0373,                 1.1456,                 1.1037,                 1.0445,                0.75032,                0.61917,                0.69645,                0.52867,                0.88501,                0.82855,                 1.0838,                  1.052,                 1.0707,                 1.0859,              0.0012484,              0.0012484,              0.0012484
                    445,                0.83425,                0.78444,                 1.0405,                 1.1406,                 1.0978,                 1.0472,                0.73816,                0.62568,                0.69638,                0.52847,                0.88562,                0.82796,                 1.0838,                 1.0523,                 1.0717,                 1.0858,              0.0012286,              0.0012286,              0.0012286
                    446,                0.83192,                0.78491,                 1.0376,                 1.1431,                 1.1017,                 1.0448,                0.73816,                0.62568,                0.69638,                0.52847,                0.88562,                0.82796,                 1.0838,                 1.0523,                 1.0717,                 1.0858,              0.0012088,              0.0012088,              0.0012088
                    447,                0.83051,                0.78182,                 1.0376,                 1.1394,                 1.0975,                 1.0452,                0.73816,                0.62568,                0.69638,                0.52847,                0.88562,                0.82796,                 1.0838,                 1.0523,                 1.0717,                 1.0858,               0.001189,               0.001189,               0.001189
                    448,                 0.8322,                0.77811,                 1.0368,                 1.1423,                 1.0951,                 1.0451,                0.73816,                0.62568,                0.69638,                0.52847,                0.88562,                0.82796,                 1.0838,                 1.0523,                 1.0717,                 1.0858,              0.0011692,              0.0011692,              0.0011692
                    449,                0.83203,                0.77874,                 1.0358,                 1.1432,                 1.0955,                 1.0432,                0.73816,                0.62568,                0.69638,                0.52847,                0.88562,                0.82796,                 1.0838,                 1.0523,                 1.0717,                 1.0858,              0.0011494,              0.0011494,              0.0011494
                    450,                0.83341,                0.78121,                 1.0361,                 1.1449,                 1.0966,                 1.0433,                0.73323,                0.63074,                0.69689,                0.52886,                0.88595,                0.82777,                 1.0839,                 1.0523,                  1.073,                 1.0853,              0.0011296,              0.0011296,              0.0011296
                    451,                0.82949,                0.77595,                 1.0353,                 1.1391,                 1.0918,                 1.0425,                0.73323,                0.63074,                0.69689,                0.52886,                0.88595,                0.82777,                 1.0839,                 1.0523,                  1.073,                 1.0853,              0.0011098,              0.0011098,              0.0011098
                    452,                 0.8331,                0.77985,                 1.0384,                 1.1443,                 1.0963,                 1.0448,                0.73323,                0.63074,                0.69689,                0.52886,                0.88595,                0.82777,                 1.0839,                 1.0523,                  1.073,                 1.0853,                0.00109,                0.00109,                0.00109
                    453,                0.83093,                0.77714,                 1.0348,                 1.1435,                 1.0962,                 1.0428,                0.73323,                0.63074,                0.69689,                0.52886,                0.88595,                0.82777,                 1.0839,                 1.0523,                  1.073,                 1.0853,              0.0010702,              0.0010702,              0.0010702
                    454,                0.83145,                0.77404,                  1.034,                 1.1435,                 1.0882,                 1.0412,                0.73323,                0.63074,                0.69689,                0.52886,                0.88595,                0.82777,                 1.0839,                 1.0523,                  1.073,                 1.0853,              0.0010504,              0.0010504,              0.0010504
                    455,                0.82969,                0.77347,                 1.0328,                 1.1425,                 1.0907,                 1.0405,                0.73766,                0.62802,                0.69693,                0.52858,                0.88649,                0.82847,                  1.084,                  1.052,                 1.0745,                 1.0848,              0.0010306,              0.0010306,              0.0010306
                    456,                0.83121,                0.77348,                 1.0319,                 1.1434,                 1.0895,                 1.0405,                0.73766,                0.62802,                0.69693,                0.52858,                0.88649,                0.82847,                  1.084,                  1.052,                 1.0745,                 1.0848,              0.0010108,              0.0010108,              0.0010108
                    457,                0.82298,                0.76559,                 1.0311,                 1.1299,                 1.0764,                 1.0388,                0.73766,                0.62802,                0.69693,                0.52858,                0.88649,                0.82847,                  1.084,                  1.052,                 1.0745,                 1.0848,               0.000991,               0.000991,               0.000991
                    458,                0.82472,                0.76695,                 1.0317,                 1.1328,                 1.0799,                   1.04,                0.73766,                0.62802,                0.69693,                0.52858,                0.88649,                0.82847,                  1.084,                  1.052,                 1.0745,                 1.0848,              0.0009712,              0.0009712,              0.0009712
                    459,                  0.826,                0.76844,                 1.0317,                 1.1353,                 1.0821,                 1.0395,                0.73766,                0.62802,                0.69693,                0.52858,                0.88649,                0.82847,                  1.084,                  1.052,                 1.0745,                 1.0848,              0.0009514,              0.0009514,              0.0009514
                    460,                0.82406,                0.76538,                 1.0327,                 1.1298,                 1.0765,                 1.0404,                0.72956,                0.63175,                 0.6965,                 0.5285,                0.88671,                0.82928,                 1.0835,                 1.0511,                 1.0765,                 1.0848,              0.0009316,              0.0009316,              0.0009316
                    461,                0.82141,                 0.7618,                 1.0293,                 1.1287,                 1.0714,                 1.0376,                0.72956,                0.63175,                 0.6965,                 0.5285,                0.88671,                0.82928,                 1.0835,                 1.0511,                 1.0765,                 1.0848,              0.0009118,              0.0009118,              0.0009118
                    462,                0.82501,                0.76198,                 1.0276,                 1.1363,                 1.0756,                 1.0362,                0.72956,                0.63175,                 0.6965,                 0.5285,                0.88671,                0.82928,                 1.0835,                 1.0511,                 1.0765,                 1.0848,               0.000892,               0.000892,               0.000892
                    463,                0.82427,                0.76393,                 1.0309,                 1.1358,                 1.0767,                 1.0386,                0.72956,                0.63175,                 0.6965,                 0.5285,                0.88671,                0.82928,                 1.0835,                 1.0511,                 1.0765,                 1.0848,              0.0008722,              0.0008722,              0.0008722
                    464,                0.82165,                0.75694,                 1.0292,                 1.1291,                 1.0674,                 1.0373,                0.72956,                0.63175,                 0.6965,                 0.5285,                0.88671,                0.82928,                 1.0835,                 1.0511,                 1.0765,                 1.0848,              0.0008524,              0.0008524,              0.0008524
                    465,                0.82319,                0.75883,                 1.0313,                 1.1279,                 1.0678,                 1.0383,                0.73182,                0.62919,                0.69611,                0.52822,                0.88676,                0.83003,                 1.0829,                 1.0512,                 1.0768,                  1.084,              0.0008326,              0.0008326,              0.0008326
                    466,                0.82208,                0.76079,                 1.0293,                 1.1303,                 1.0719,                 1.0369,                0.73182,                0.62919,                0.69611,                0.52822,                0.88676,                0.83003,                 1.0829,                 1.0512,                 1.0768,                  1.084,              0.0008128,              0.0008128,              0.0008128
                    467,                0.82228,                0.75453,                 1.0282,                 1.1308,                  1.064,                  1.036,                0.73182,                0.62919,                0.69611,                0.52822,                0.88676,                0.83003,                 1.0829,                 1.0512,                 1.0768,                  1.084,               0.000793,               0.000793,               0.000793
                    468,                0.82316,                0.75919,                 1.0301,                 1.1341,                 1.0721,                 1.0379,                0.73182,                0.62919,                0.69611,                0.52822,                0.88676,                0.83003,                 1.0829,                 1.0512,                 1.0768,                  1.084,              0.0007732,              0.0007732,              0.0007732
                    469,                0.81657,                0.75302,                 1.0272,                 1.1237,                 1.0619,                 1.0351,                0.73182,                0.62919,                0.69611,                0.52822,                0.88676,                0.83003,                 1.0829,                 1.0512,                 1.0768,                  1.084,              0.0007534,              0.0007534,              0.0007534
                    470,                0.81964,                0.75166,                 1.0282,                 1.1279,                 1.0611,                 1.0362,                0.73755,                0.62639,                0.69592,                0.52756,                0.88667,                0.83109,                 1.0825,                 1.0512,                 1.0789,                 1.0837,              0.0007336,              0.0007336,              0.0007336
                    471,                 0.8195,                0.75276,                   1.03,                 1.1284,                 1.0653,                 1.0369,                0.73755,                0.62639,                0.69592,                0.52756,                0.88667,                0.83109,                 1.0825,                 1.0512,                 1.0789,                 1.0837,              0.0007138,              0.0007138,              0.0007138
                    472,                0.82188,                0.75156,                 1.0281,                 1.1299,                 1.0636,                 1.0357,                0.73755,                0.62639,                0.69592,                0.52756,                0.88667,                0.83109,                 1.0825,                 1.0512,                 1.0789,                 1.0837,               0.000694,               0.000694,               0.000694
